crop,price,location,state,date,latitude,longitude,temperature,rainfall,soil_moisture,ndvi
Bajra,1654,Agra,Uttar Pradesh,2022-01-15,26.8467,80.9462,18.65666666666669,31.744439125061035,0.1935760527849197,0.4336
Bajra,1714,Agra,Uttar Pradesh,2022-02-14,26.8467,80.9462,23.930000000000007,17.489938735961914,0.1245763748884201,0.39
Bajra,1820,Agra,Uttar Pradesh,2022-03-15,26.8467,80.9462,33.403333333333364,0.0,0.0720893144607544,0.36375
Bajra,2015,Agra,Uttar Pradesh,2022-04-15,26.8467,80.9462,37.73000000000002,0.0,0.0548440180718898,0.3016
Bajra,2024,Agra,Uttar Pradesh,2022-05-15,26.8467,80.9462,34.190000000000055,20.453983783721924,0.0930260643362999,0.332
Bajra,2018,Agra,Uttar Pradesh,2022-06-14,26.8467,80.9462,37.10500000000002,80.81318652629852,0.0688633695244789,0.3357
Bajra,1983,Agra,Uttar Pradesh,2022-07-14,26.8467,80.9462,37.35000000000002,127.35192346572876,0.1473243981599807,0.38205
Bajra,1993,Agra,Uttar Pradesh,2022-08-13,26.8467,80.9462,32.485000000000014,167.87140083312988,0.261158674955368,0.5925
Bajra,2061,Agra,Uttar Pradesh,2022-09-12,26.8467,80.9462,31.890000000000043,283.712739631359,0.2897819578647613,0.4495
Bajra,2040,Agra,Uttar Pradesh,2022-10-12,26.8467,80.9462,29.170000000000016,146.89966535568237,0.3250600695610046,0.4862
Bajra,2218,Agra,Uttar Pradesh,2022-11-11,26.8467,80.9462,25.950000000000045,0.0,0.2042443603277206,0.42185
Bajra,2360,Agra,Uttar Pradesh,2022-12-11,26.8467,80.9462,20.855000000000015,0.0,0.1394241750240326,0.4104
Bajra,2373,Agra,Uttar Pradesh,2023-01-15,26.8467,80.9462,19.61666666666673,12.833120346069336,0.1391877382993698,0.3568
Bajra,2348,Agra,Uttar Pradesh,2023-02-14,26.8467,80.9462,26.69000000000005,5.862661361694336,0.0855921506881713,0.3634
Bajra,2274,Agra,Uttar Pradesh,2023-03-15,26.8467,80.9462,30.890000000000043,28.69789123535156,0.0925297141075134,0.36435
Bajra,2169,Agra,Uttar Pradesh,2023-04-15,26.8467,80.9462,36.40333333333336,13.796303033828735,0.1123978421092033,0.35635
Bajra,2171,Agra,Uttar Pradesh,2023-05-15,26.8467,80.9462,36.31,24.309072256088257,0.10474094748497,0.34795
Bajra,2179,Agra,Uttar Pradesh,2023-06-14,26.8467,80.9462,37.440000000000055,68.10655689239502,0.0866817906498909,0.305
Bajra,2159,Agra,Uttar Pradesh,2023-07-14,26.8467,80.9462,31.13000000000005,269.7975425720215,0.2764513194561004,0.46505
Bajra,2015,Agra,Uttar Pradesh,2023-08-13,26.8467,80.9462,29.91666666666669,273.3032474517822,0.2931042015552521,0.5137
Bajra,1993,Agra,Uttar Pradesh,2023-09-12,26.8467,80.9462,30.57000000000005,183.2525787353516,0.2900924980640411,0.5775
Bajra,2169,Agra,Uttar Pradesh,2023-10-12,26.8467,80.9462,30.48333333333335,13.441977500915527,0.1893036812543869,0.4845
Bajra,2510,Agra,Uttar Pradesh,2023-11-11,26.8467,80.9462,26.50500000000005,0.0,0.147222027182579,0.4098
Bajra,2405,Agra,Uttar Pradesh,2023-12-11,26.8467,80.9462,21.390000000000043,7.85090446472168,0.1413207799196243,0.4094
Maize,1525,Hydrabad,Telangana,2022-01-15,18.1124,79.0193,29.590000000000032,14.431947231292725,0.1976088434457779,0.3982
Maize,1550,Hydrabad,Telangana,2022-02-14,18.1124,79.0193,32.44500000000005,5.847545623779297,0.1699904799461364,0.4039
Maize,1688,Hydrabad,Telangana,2022-03-15,18.1124,79.0193,36.170000000000016,0.0,0.1233059018850326,0.444
Maize,1790,Hydrabad,Telangana,2022-04-15,18.1124,79.0193,37.57666666666671,13.626561164855955,0.103415310382843,0.4111
Maize,1788,Hydrabad,Telangana,2022-05-15,18.1124,79.0193,39.83000000000004,29.744539260864254,0.0820249989628791,0.30645
Maize,1713,Hydrabad,Telangana,2022-06-14,18.1124,79.0193,39.02000000000004,173.68046176433563,0.1399639993906021,0.36155
Maize,1780,Hydrabad,Telangana,2022-07-14,18.1124,79.0193,30.53000000000003,434.7655696868897,0.3268841207027435,0.56755
Maize,1813,Hydrabad,Telangana,2022-08-13,18.1124,79.0193,30.01666666666671,234.81553602218628,0.3649702668190002,0.6637000000000001
Maize,1950,Hydrabad,Telangana,2022-09-12,18.1124,79.0193,28.100000000000023,209.87957382202148,0.3409357368946075,0.7075
Maize,1900,Hydrabad,Telangana,2022-10-12,18.1124,79.0193,29.83000000000004,112.1719560623169,0.3243305385112762,0.6301
Maize,1963,Hydrabad,Telangana,2022-11-11,18.1124,79.0193,30.535000000000025,6.676207780838013,0.2162751257419586,0.4758
Maize,2040,Hydrabad,Telangana,2022-12-11,18.1124,79.0193,31.06,7.451879978179932,0.2218834608793258,0.4202
Maize,2075,Hydrabad,Telangana,2023-01-15,18.1124,79.0193,29.81500000000005,5.8129847049713135,0.222715675830841,0.4014
Maize,2125,Hydrabad,Telangana,2023-02-14,18.1124,79.0193,33.37500000000006,5.365313768386841,0.172938272356987,0.4269
Maize,2180,Hydrabad,Telangana,2023-03-15,18.1124,79.0193,32.84333333333336,27.512863397598267,0.1629060059785843,0.4835
Maize,2225,Hydrabad,Telangana,2023-04-15,18.1124,79.0193,35.07666666666671,40.72215080261231,0.1335311979055404,0.5245000000000001
Maize,2250,Hydrabad,Telangana,2023-05-15,18.1124,79.0193,37.58000000000004,13.038875579833984,0.1082872375845909,0.43885
Maize,2140,Hydrabad,Telangana,2023-06-14,18.1124,79.0193,38.85500000000002,112.14156818389893,0.1066011190414428,0.42775
Maize,2238,Hydrabad,Telangana,2023-07-14,18.1124,79.0193,35.47000000000003,441.3989281654358,0.2985544502735138,0.48985
Maize,2288,Hydrabad,Telangana,2023-08-13,18.1124,79.0193,31.41666666666669,96.72501420974731,0.3483360111713409,0.598
Maize,2244,Hydrabad,Telangana,2023-09-12,18.1124,79.0193,29.81,179.60956168174744,0.3420244753360748,0.7119000000000001
Maize,2250,Hydrabad,Telangana,2023-10-12,18.1124,79.0193,32.08333333333337,11.49506664276123,0.2624903619289398,0.5518000000000001
Maize,2263,Hydrabad,Telangana,2023-11-11,18.1124,79.0193,30.870000000000005,23.272202730178837,0.1939640939235687,0.46955
Maize,2270,Hydrabad,Telangana,2023-12-11,18.1124,79.0193,28.435,5.801536083221436,0.1859198063611984,0.42325
Maize,1616,Karimnagar,Telangana,2022-01-15,18.1124,79.0193,29.590000000000032,14.431947231292725,0.1976088434457779,0.3982
Maize,1625,Karimnagar,Telangana,2022-02-14,18.1124,79.0193,32.44500000000005,5.847545623779297,0.1699904799461364,0.4039
Maize,1813,Karimnagar,Telangana,2022-03-15,18.1124,79.0193,36.170000000000016,0.0,0.1233059018850326,0.444
Maize,2165,Karimnagar,Telangana,2022-04-15,18.1124,79.0193,37.57666666666671,13.626561164855955,0.103415310382843,0.4111
Maize,2053,Karimnagar,Telangana,2022-05-15,18.1124,79.0193,39.83000000000004,29.744539260864254,0.0820249989628791,0.30645
Maize,1982,Karimnagar,Telangana,2022-06-14,18.1124,79.0193,39.02000000000004,173.68046176433563,0.1399639993906021,0.36155
Maize,2206,Karimnagar,Telangana,2022-07-14,18.1124,79.0193,30.53000000000003,434.7655696868897,0.3268841207027435,0.56755
Maize,2222,Karimnagar,Telangana,2022-08-13,18.1124,79.0193,30.01666666666671,234.81553602218628,0.3649702668190002,0.6637000000000001
Maize,2093,Karimnagar,Telangana,2022-09-12,18.1124,79.0193,28.100000000000023,209.87957382202148,0.3409357368946075,0.7075
Maize,1854,Karimnagar,Telangana,2022-10-12,18.1124,79.0193,29.83000000000004,112.1719560623169,0.3243305385112762,0.6301
Maize,2149,Karimnagar,Telangana,2022-11-11,18.1124,79.0193,30.535000000000025,6.676207780838013,0.2162751257419586,0.4758
Maize,2044,Karimnagar,Telangana,2022-12-11,18.1124,79.0193,31.06,7.451879978179932,0.2218834608793258,0.4202
Maize,2229,Karimnagar,Telangana,2023-01-15,18.1124,79.0193,29.81500000000005,5.8129847049713135,0.222715675830841,0.4014
Maize,2194,Karimnagar,Telangana,2023-02-14,18.1124,79.0193,33.37500000000006,5.365313768386841,0.172938272356987,0.4269
Maize,2065,Karimnagar,Telangana,2023-03-15,18.1124,79.0193,32.84333333333336,27.512863397598267,0.1629060059785843,0.4835
Maize,1853,Karimnagar,Telangana,2023-04-15,18.1124,79.0193,35.07666666666671,40.72215080261231,0.1335311979055404,0.5245000000000001
Maize,1789,Karimnagar,Telangana,2023-05-15,18.1124,79.0193,37.58000000000004,13.038875579833984,0.1082872375845909,0.43885
Maize,1773,Karimnagar,Telangana,2023-06-14,18.1124,79.0193,38.85500000000002,112.14156818389893,0.1066011190414428,0.42775
Maize,2007,Karimnagar,Telangana,2023-07-14,18.1124,79.0193,35.47000000000003,441.3989281654358,0.2985544502735138,0.48985
Maize,1978,Karimnagar,Telangana,2023-08-13,18.1124,79.0193,31.41666666666669,96.72501420974731,0.3483360111713409,0.598
Maize,2155,Karimnagar,Telangana,2023-09-12,18.1124,79.0193,29.81,179.60956168174744,0.3420244753360748,0.7119000000000001
Maize,2095,Karimnagar,Telangana,2023-10-12,18.1124,79.0193,32.08333333333337,11.49506664276123,0.2624903619289398,0.5518000000000001
Maize,2129,Karimnagar,Telangana,2023-11-11,18.1124,79.0193,30.870000000000005,23.272202730178837,0.1939640939235687,0.46955
Maize,2176,Karimnagar,Telangana,2023-12-11,18.1124,79.0193,28.435,5.801536083221436,0.1859198063611984,0.42325
Maize,1630,Mazarffarpur,Bihar,2022-01-15,25.0961,85.3131,21.15500000000003,16.014972686767578,0.2193726152181625,0.482
Maize,1680,Mazarffarpur,Bihar,2022-02-14,25.0961,85.3131,24.150000000000038,26.695556640625,0.1617017090320587,0.66085
Maize,1650,Mazarffarpur,Bihar,2022-03-15,25.0961,85.3131,32.396666666666704,7.19195818901062,0.0857591480016708,0.5474
Maize,1684,Mazarffarpur,Bihar,2022-04-15,25.0961,85.3131,39.13666666666671,5.543574094772339,0.0556859485805034,0.2599
Maize,1760,Mazarffarpur,Bihar,2022-05-15,25.0961,85.3131,37.10000000000002,31.85283660888672,0.0975716039538383,0.29445
Maize,1880,Mazarffarpur,Bihar,2022-06-14,25.0961,85.3131,39.90333333333336,177.87261539697647,0.0801275819540023,0.31295
Maize,1934,Mazarffarpur,Bihar,2022-07-14,25.0961,85.3131,38.910000000000025,140.01721954345703,0.1183894276618957,0.3399
Maize,2018,Mazarffarpur,Bihar,2022-08-13,25.0961,85.3131,33.53000000000003,192.0289087295532,0.2473107874393463,0.5599500000000001
Maize,2052,Mazarffarpur,Bihar,2022-09-12,25.0961,85.3131,29.80000000000001,194.78707599639893,0.2880682349205017,0.7142000000000001
Maize,2055,Mazarffarpur,Bihar,2022-10-12,25.0961,85.3131,29.720000000000027,96.28454971313477,0.2430609315633773,0.6258
Maize,2075,Mazarffarpur,Bihar,2022-11-11,25.0961,85.3131,27.450000000000045,0.0,0.1765746623277664,0.4745
Maize,2142,Mazarffarpur,Bihar,2022-12-11,25.0961,85.3131,22.52333333333337,0.0,0.1372130960226059,0.31645
Maize,2193,Mazarffarpur,Bihar,2023-01-15,25.0961,85.3131,22.856666666666683,0.0,0.1366904377937317,0.55455
Maize,2200,Mazarffarpur,Bihar,2023-02-14,25.0961,85.3131,26.325000000000045,6.031021356582642,0.1063223481178283,0.6429
Maize,2172,Mazarffarpur,Bihar,2023-03-15,25.0961,85.3131,32.17666666666673,25.28881072998047,0.0953970476984977,0.505
Maize,2160,Mazarffarpur,Bihar,2023-04-15,25.0961,85.3131,39.92333333333335,13.252729415893556,0.0833744332194328,0.28335
Maize,2098,Mazarffarpur,Bihar,2023-05-15,25.0961,85.3131,42.76500000000004,18.084195375442505,0.0818853229284286,0.2671
Maize,1944,Mazarffarpur,Bihar,2023-06-14,25.0961,85.3131,44.48333333333335,58.70085334777832,0.0551683641970157,0.277
Maize,1888,Mazarffarpur,Bihar,2023-07-14,25.0961,85.3131,35.93000000000001,148.18347215652466,0.1428728401660919,0.43075
Maize,1968,Mazarffarpur,Bihar,2023-08-13,25.0961,85.3131,30.49000000000001,311.8042027950287,0.2736818790435791,0.4646
Maize,1984,Mazarffarpur,Bihar,2023-09-12,25.0961,85.3131,29.510000000000048,219.01803064346316,0.2576254606246948,0.7747
Maize,1985,Mazarffarpur,Bihar,2023-10-12,25.0961,85.3131,28.170000000000016,90.2633285522461,0.2507400214672088,0.7698
Maize,2039,Mazarffarpur,Bihar,2023-11-11,25.0961,85.3131,27.54000000000002,0.0,0.1916766464710235,0.513
Maize,2092,Mazarffarpur,Bihar,2023-12-11,25.0961,85.3131,22.37666666666672,8.823619842529297,0.1714327037334442,0.35355
Maize,1873,Dhansura,Gujarat,2022-01-15,22.2587,71.1924,28.78000000000003,0.0,0.1849066913127899,0.45935
Maize,1901,Dhansura,Gujarat,2022-02-14,22.2587,71.1924,35.39500000000004,0.0,0.1659556627273559,0.3951
Maize,2103,Dhansura,Gujarat,2022-03-15,22.2587,71.1924,43.89000000000004,0.0,0.1309836953878402,0.2717
Maize,2229,Dhansura,Gujarat,2022-04-15,22.2587,71.1924,49.410000000000025,0.0,0.1175924316048622,0.25175
Maize,2206,Dhansura,Gujarat,2022-05-15,22.2587,71.1924,45.935,0.0,0.087125614285469,0.2083
Maize,2206,Dhansura,Gujarat,2022-06-14,22.2587,71.1924,39.8366666666667,81.02999532222748,0.1645818948745727,0.24445
Maize,2269,Dhansura,Gujarat,2022-07-14,22.2587,71.1924,,456.4109725952149,0.2945733666419983,0.4382
Maize,2388,Dhansura,Gujarat,2022-08-13,22.2587,71.1924,30.99000000000001,138.6421604156494,0.3337315618991852,0.62965
Maize,2336,Dhansura,Gujarat,2022-09-12,22.2587,71.1924,31.62333333333333,156.03747183829546,0.3693665564060211,0.6443
Maize,2373,Dhansura,Gujarat,2022-10-12,22.2587,71.1924,35.75000000000006,10.782570838928224,0.2680942714214325,0.5105000000000001
Maize,2243,Dhansura,Gujarat,2022-11-11,22.2587,71.1924,34.39000000000004,0.0,0.2082840055227279,0.4394
Maize,2313,Dhansura,Gujarat,2022-12-11,22.2587,71.1924,30.99000000000001,0.0,0.1917070895433426,0.3908
Maize,2434,Dhansura,Gujarat,2023-01-15,22.2587,71.1924,28.77000000000004,0.0,0.1730246394872665,0.37805
Maize,2329,Dhansura,Gujarat,2023-02-14,22.2587,71.1924,38.49000000000001,0.0,0.1441508680582046,0.31925
Maize,2287,Dhansura,Gujarat,2023-03-15,22.2587,71.1924,39.84333333333336,4.056585073471069,0.1534363478422165,0.27375
Maize,2170,Dhansura,Gujarat,2023-04-15,22.2587,71.1924,46.7766666666667,0.0,0.1194501742720604,0.2471
Maize,1923,Dhansura,Gujarat,2023-05-15,22.2587,71.1924,46.46000000000004,9.969830513000488,0.118848830461502,0.2099
Maize,1858,Dhansura,Gujarat,2023-06-14,22.2587,71.1924,38.545000000000016,106.98944902420044,0.1830277889966964,0.2587
Maize,2059,Dhansura,Gujarat,2023-07-14,22.2587,71.1924,,508.74112701416016,0.4286053776741028,0.36435
Maize,2064,Dhansura,Gujarat,2023-08-13,22.2587,71.1924,29.703333333333376,8.206552982330322,0.302489161491394,0.495
Maize,2121,Dhansura,Gujarat,2023-09-12,22.2587,71.1924,31.390000000000043,152.77319431304932,0.3000083267688751,0.614
Maize,2056,Dhansura,Gujarat,2023-10-12,22.2587,71.1924,35.3366666666667,0.0,0.2404932230710983,0.5337000000000001
Maize,2145,Dhansura,Gujarat,2023-11-11,22.2587,71.1924,32.59500000000003,11.064475059509276,0.2081374824047088,0.4527
Maize,2249,Dhansura,Gujarat,2023-12-11,22.2587,71.1924,29.200000000000045,0.5717639923095703,0.2061611860990524,0.45885
Maize,1850,Dahod,Gujarat,2022-01-15,22.2587,71.1924,28.78000000000003,0.0,0.1849066913127899,0.45935
Maize,1930,Dahod,Gujarat,2022-02-14,22.2587,71.1924,35.39500000000004,0.0,0.1659556627273559,0.3951
Maize,2193,Dahod,Gujarat,2022-03-15,22.2587,71.1924,43.89000000000004,0.0,0.1309836953878402,0.2717
Maize,2300,Dahod,Gujarat,2022-04-15,22.2587,71.1924,49.410000000000025,0.0,0.1175924316048622,0.25175
Maize,2213,Dahod,Gujarat,2022-05-15,22.2587,71.1924,45.935,0.0,0.087125614285469,0.2083
Maize,2206,Dahod,Gujarat,2022-06-14,22.2587,71.1924,39.8366666666667,81.02999532222748,0.1645818948745727,0.24445
Maize,2280,Dahod,Gujarat,2022-07-14,22.2587,71.1924,,456.4109725952149,0.2945733666419983,0.4382
Maize,2344,Dahod,Gujarat,2022-08-13,22.2587,71.1924,30.99000000000001,138.6421604156494,0.3337315618991852,0.62965
Maize,2348,Dahod,Gujarat,2022-09-12,22.2587,71.1924,31.62333333333333,156.03747183829546,0.3693665564060211,0.6443
Maize,2325,Dahod,Gujarat,2022-10-12,22.2587,71.1924,35.75000000000006,10.782570838928224,0.2680942714214325,0.5105000000000001
Maize,2363,Dahod,Gujarat,2022-11-11,22.2587,71.1924,34.39000000000004,0.0,0.2082840055227279,0.4394
Maize,2580,Dahod,Gujarat,2022-12-11,22.2587,71.1924,30.99000000000001,0.0,0.1917070895433426,0.3908
Maize,2475,Dahod,Gujarat,2023-01-15,22.2587,71.1924,28.77000000000004,0.0,0.1730246394872665,0.37805
Maize,2631,Dahod,Gujarat,2023-02-14,22.2587,71.1924,38.49000000000001,0.0,0.1441508680582046,0.31925
Maize,2505,Dahod,Gujarat,2023-03-15,22.2587,71.1924,39.84333333333336,4.056585073471069,0.1534363478422165,0.27375
Maize,2473,Dahod,Gujarat,2023-04-15,22.2587,71.1924,46.7766666666667,0.0,0.1194501742720604,0.2471
Maize,2300,Dahod,Gujarat,2023-05-15,22.2587,71.1924,46.46000000000004,9.969830513000488,0.118848830461502,0.2099
Maize,2250,Dahod,Gujarat,2023-06-14,22.2587,71.1924,38.545000000000016,106.98944902420044,0.1830277889966964,0.2587
Maize,2575,Dahod,Gujarat,2023-07-14,22.2587,71.1924,,508.74112701416016,0.4286053776741028,0.36435
Maize,2575,Dahod,Gujarat,2023-08-13,22.2587,71.1924,29.703333333333376,8.206552982330322,0.302489161491394,0.495
Maize,2630,Dahod,Gujarat,2023-09-12,22.2587,71.1924,31.390000000000043,152.77319431304932,0.3000083267688751,0.614
Maize,2450,Dahod,Gujarat,2023-10-12,22.2587,71.1924,35.3366666666667,0.0,0.2404932230710983,0.5337000000000001
Maize,2363,Dahod,Gujarat,2023-11-11,22.2587,71.1924,32.59500000000003,11.064475059509276,0.2081374824047088,0.4527
Maize,2490,Dahod,Gujarat,2023-12-11,22.2587,71.1924,29.200000000000045,0.5717639923095703,0.2061611860990524,0.45885
Maize,2288,Vijayawada,Andhra Pradesh,2022-01-15,15.9129,79.74,28.375000000000057,5.312971115112305,0.2788802981376648,0.62265
Maize,2488,Vijayawada,Andhra Pradesh,2022-02-14,15.9129,79.74,33.37500000000006,0.0,0.2148106396198272,0.5412
Maize,2300,Vijayawada,Andhra Pradesh,2022-03-15,15.9129,79.74,36.156666666666695,0.0,0.1833544969558715,0.4709
Maize,2380,Vijayawada,Andhra Pradesh,2022-04-15,15.9129,79.74,38.07666666666671,2.569870710372925,0.1635274440050125,0.43505
Maize,2413,Vijayawada,Andhra Pradesh,2022-05-15,15.9129,79.74,36.450000000000045,76.48690342903137,0.2036509662866592,0.46945
Maize,2200,Vijayawada,Andhra Pradesh,2022-06-14,15.9129,79.74,41.06,157.71849620342255,0.2068682014942169,0.40765
Maize,2160,Vijayawada,Andhra Pradesh,2022-07-14,15.9129,79.74,34.74333333333334,185.4597339630127,0.2643956840038299,0.48045
Maize,2400,Vijayawada,Andhra Pradesh,2022-08-13,15.9129,79.74,35.34333333333336,156.07253289222717,0.3094992935657501,0.544
Maize,2340,Vijayawada,Andhra Pradesh,2022-09-12,15.9129,79.74,37.420000000000016,163.77618217468262,0.2705185413360595,0.5445
Maize,2325,Vijayawada,Andhra Pradesh,2022-10-12,15.9129,79.74,34.690000000000055,173.86631202697754,0.3655177056789398,0.5800000000000001
Maize,2300,Vijayawada,Andhra Pradesh,2022-11-11,15.9129,79.74,31.225000000000023,38.50761651992798,0.3252089321613312,0.5940500000000001
Maize,2360,Vijayawada,Andhra Pradesh,2022-12-11,15.9129,79.74,28.715000000000032,28.39921283721924,0.2998887598514557,0.6081500000000001
Maize,2350,Vijayawada,Andhra Pradesh,2023-01-15,15.9129,79.74,29.650000000000038,0.0,0.2468435019254684,0.6193000000000001
Maize,2400,Vijayawada,Andhra Pradesh,2023-02-14,15.9129,79.74,33.735000000000014,0.0,0.2147702425718307,0.49775
Maize,2420,Vijayawada,Andhra Pradesh,2023-03-15,15.9129,79.74,35.33000000000004,37.12205576896668,0.2128148823976516,0.461
Maize,2325,Vijayawada,Andhra Pradesh,2023-04-15,15.9129,79.74,39.39000000000004,24.600414395332336,0.1884874105453491,0.469
Maize,2208,Vijayawada,Andhra Pradesh,2023-05-15,15.9129,79.74,39.23000000000002,61.52455234527588,0.2005243748426437,0.4738
Maize,2424,Vijayawada,Andhra Pradesh,2023-06-14,15.9129,79.74,40.96500000000003,94.85853004455566,0.1945940256118774,0.3844
Maize,2500,Vijayawada,Andhra Pradesh,2023-07-14,15.9129,79.74,37.09000000000003,140.8202452659607,0.2661487460136413,0.3554
Maize,2463,Vijayawada,Andhra Pradesh,2023-08-13,15.9129,79.74,40.06333333333333,100.34056377410889,0.2323508113622665,0.39325
Maize,2510,Vijayawada,Andhra Pradesh,2023-09-12,15.9129,79.74,34.916666666666686,181.75340700149536,0.3215363919734955,0.4938
Maize,2350,Vijayawada,Andhra Pradesh,2023-10-12,15.9129,79.74,36.23000000000002,17.85995101928711,0.2675636410713196,0.4956
Maize,2425,Vijayawada,Andhra Pradesh,2023-11-11,15.9129,79.74,31.236666666666736,35.768211364746094,0.2475953549146652,0.4946
Maize,2650,Vijayawada,Andhra Pradesh,2023-12-11,15.9129,79.74,29.42500000000001,24.689894676208496,0.2790542542934418,0.56965
Bajra,1681,Bijapur,Karnataka,2022-01-15,15.3173,75.7139,31.900000000000038,0.0,0.148534208536148,0.42645
Bajra,1738,Bijapur,Karnataka,2022-02-14,15.3173,75.7139,36.87500000000006,0.0,0.1106823980808258,0.3449
Bajra,1825,Bijapur,Karnataka,2022-03-15,15.3173,75.7139,40.31,0.0,0.103694275021553,0.31945
Bajra,2099,Bijapur,Karnataka,2022-04-15,15.3173,75.7139,37.64333333333337,59.51819658279419,0.1513154059648513,0.3135
Bajra,2038,Bijapur,Karnataka,2022-05-15,15.3173,75.7139,34.075000000000045,211.69680881500244,0.2154574543237686,0.3789
Bajra,1810,Bijapur,Karnataka,2022-06-14,15.3173,75.7139,31.96000000000004,79.1445215344429,0.2186812609434127,0.20805
Bajra,1963,Bijapur,Karnataka,2022-07-14,15.3173,75.7139,25.980000000000015,114.06252241134644,0.2975009381771087,0.37075
Bajra,2458,Bijapur,Karnataka,2022-08-13,15.3173,75.7139,22.703333333333376,96.77846074104308,0.3723129034042358,0.4331
Bajra,2525,Bijapur,Karnataka,2022-09-12,15.3173,75.7139,26.900000000000038,175.15890645980835,0.356241375207901,0.6926
Bajra,2028,Bijapur,Karnataka,2022-10-12,15.3173,75.7139,29.06,170.4489784240723,0.382033497095108,0.6066
Bajra,2093,Bijapur,Karnataka,2022-11-11,15.3173,75.7139,31.180000000000007,0.0,0.2356259077787399,0.5185000000000001
Bajra,2150,Bijapur,Karnataka,2022-12-11,15.3173,75.7139,31.875000000000057,13.912909507751465,0.2055162936449051,0.41735
Bajra,2204,Bijapur,Karnataka,2023-01-15,15.3173,75.7139,33.13500000000005,0.0,0.146939069032669,0.36035
Bajra,2163,Bijapur,Karnataka,2023-02-14,15.3173,75.7139,37.400000000000034,0.0,0.1145896464586258,0.31725
Bajra,2135,Bijapur,Karnataka,2023-03-15,15.3173,75.7139,40.43666666666672,1.1830224990844729,0.083685003221035,0.2948
Bajra,1988,Bijapur,Karnataka,2023-04-15,15.3173,75.7139,44.123333333333335,18.588529586791992,0.0944477617740631,0.2832
Bajra,1850,Bijapur,Karnataka,2023-05-15,15.3173,75.7139,40.53000000000003,89.03475785255432,0.1305129081010818,0.31005
Bajra,1967,Bijapur,Karnataka,2023-06-14,15.3173,75.7139,34.42500000000001,32.9786434173584,0.1508253663778305,0.23505
Bajra,2168,Bijapur,Karnataka,2023-10-12,15.3173,75.7139,33.84333333333336,10.732291221618652,0.1298625320196151,0.478
Bajra,2250,Bijapur,Karnataka,2023-11-11,15.3173,75.7139,30.29666666666668,59.910423278808594,0.1786519587039947,0.454
Bajra,2169,Bijapur,Karnataka,2023-12-11,15.3173,75.7139,30.635000000000048,6.8638529777526855,0.1553459912538528,0.40075
Bajra,2213,Bengaluru,Karnataka,2022-01-15,15.3173,75.7139,31.900000000000038,0.0,0.148534208536148,0.42645
Bajra,2275,Bengaluru,Karnataka,2022-02-14,15.3173,75.7139,36.87500000000006,0.0,0.1106823980808258,0.3449
Bajra,2300,Bengaluru,Karnataka,2022-03-15,15.3173,75.7139,40.31,0.0,0.103694275021553,0.31945
Bajra,2522,Bengaluru,Karnataka,2022-04-15,15.3173,75.7139,37.64333333333337,59.51819658279419,0.1513154059648513,0.3135
Bajra,2400,Bengaluru,Karnataka,2022-05-15,15.3173,75.7139,34.075000000000045,211.69680881500244,0.2154574543237686,0.3789
Bajra,2413,Bengaluru,Karnataka,2022-06-14,15.3173,75.7139,31.96000000000004,79.1445215344429,0.2186812609434127,0.20805
Bajra,2514,Bengaluru,Karnataka,2022-07-14,15.3173,75.7139,25.980000000000015,114.06252241134644,0.2975009381771087,0.37075
Bajra,2538,Bengaluru,Karnataka,2022-08-13,15.3173,75.7139,22.703333333333376,96.77846074104308,0.3723129034042358,0.4331
Bajra,2590,Bengaluru,Karnataka,2022-09-12,15.3173,75.7139,26.900000000000038,175.15890645980835,0.356241375207901,0.6926
Bajra,2550,Bengaluru,Karnataka,2022-10-12,15.3173,75.7139,29.06,170.4489784240723,0.382033497095108,0.6066
Bajra,2395,Bengaluru,Karnataka,2022-11-11,15.3173,75.7139,31.180000000000007,0.0,0.2356259077787399,0.5185000000000001
Bajra,2370,Bengaluru,Karnataka,2022-12-11,15.3173,75.7139,31.875000000000057,13.912909507751465,0.2055162936449051,0.41735
Bajra,2429,Bengaluru,Karnataka,2023-01-15,15.3173,75.7139,33.13500000000005,0.0,0.146939069032669,0.36035
Bajra,2500,Bengaluru,Karnataka,2023-02-14,15.3173,75.7139,37.400000000000034,0.0,0.1145896464586258,0.31725
Bajra,2500,Bengaluru,Karnataka,2023-03-15,15.3173,75.7139,40.43666666666672,1.1830224990844729,0.083685003221035,0.2948
Bajra,2569,Bengaluru,Karnataka,2023-04-15,15.3173,75.7139,44.123333333333335,18.588529586791992,0.0944477617740631,0.2832
Bajra,2613,Bengaluru,Karnataka,2023-05-15,15.3173,75.7139,40.53000000000003,89.03475785255432,0.1305129081010818,0.31005
Bajra,2580,Bengaluru,Karnataka,2023-06-14,15.3173,75.7139,34.42500000000001,32.9786434173584,0.1508253663778305,0.23505
Bajra,2400,Bengaluru,Karnataka,2023-07-14,15.3173,75.7139,,110.2778263092041,0.2910300195217132,0.2829
Bajra,2425,Bengaluru,Karnataka,2023-08-13,15.3173,75.7139,31.45500000000004,21.17688751220703,0.1908077150583267,0.5355
Bajra,2500,Bengaluru,Karnataka,2023-09-12,15.3173,75.7139,27.100000000000023,109.9594268798828,0.2345141917467117,0.5760000000000001
Bajra,2550,Bengaluru,Karnataka,2023-10-12,15.3173,75.7139,33.84333333333336,10.732291221618652,0.1298625320196151,0.478
